,Property_C,Address1,County,City,Latitude,Longitude,Council_Di
1221,Public Safety Facility,14123 W NORDHOFF ST,LOS ANGELES,LOS ANGELES,34.2353626,-118.4404945,6
1222,Vacant Land,RALSTON AVE/POLK ST,LOS ANGELES,LOS ANGELES,34.29866,-118.45602,7
1223,Vacant Land,RALSTON AVE/POLK ST,LOS ANGELES,LOS ANGELES,34.298590000000004,-118.45612,7
1224,Vacant Land,SAN FERNANDO RD/ASTORIA ST,LOS ANGELES,LOS ANGELES,0.0,0.0,7
1225,Vacant Land,SAN FERNANDO RD/POLK ST,LOS ANGELES,LOS ANGELES,34.29841,-118.45666000000001,7
1226,Vacant Land,TUPPER ST/COLUMBUS AVE,LOS ANGELES,LOS ANGELES,34.23896,-118.46467,7
1227,Vacant Land,11460 N BIG TUJUNGA CANYON RD,LOS ANGELES,LOS ANGELES,34.2886374,-118.29041869999999,7
1228,Vacant Land,ALETHEA DR/RIM CANYON RD,LOS ANGELES,LOS ANGELES,34.2755,-118.30807,7
1229,Vacant Land,ALETHEA DR/RIM CANYON RD,LOS ANGELES,LOS ANGELES,34.27456,-118.30788999999999,7
1230,Vacant Land,ALETHEA DR/RIM CANYON RD,LOS ANGELES,LOS ANGELES,34.27422,-118.30963999999999,7
1231,Vacant Land,BIG TUJUNGA CANYON RD/GLEASON AVE,LOS ANGELES,LOS ANGELES,34.276740000000004,-118.30349,7
1232,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,34.24062,-118.3233,7
1233,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,34.23966,-118.32663000000001,7
1234,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,0.0,0.0,7
1235,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,34.24129,-118.32583000000001,7
1236,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,34.23968,-118.32538999999998,7
1237,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,34.24004,-118.32455,7
1238,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,34.23945,-118.3253,7
1239,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,34.2404,-118.32406,7
1240,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,34.242909999999995,-118.32238000000001,7
1241,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,34.23965,-118.32366999999999,7
1242,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,34.24061,-118.32248,7
1243,Residential Improved,8411 W HILLROSE ST,LOS ANGELES,LOS ANGELES,34.26343,-118.31633000000001,7
1244,Open Space,8742 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.237101,-118.32382700000001,7
1245,Vacant Land,1740 W GAGE AVE,LOS ANGELES,LOS ANGELES,33.9821216,-118.3081071,8
1246,Vacant Land,GAGE AVE/WERN AVE,LOS ANGELES,LOS ANGELES,33.9822,-118.30833999999999,8
1247,Parking Facility,5732 S CRENSHAW BLVD,LOS ANGELES,LOS ANGELES,33.9898324,-118.33025559999999,8
1248,Vacant Land,930 E 111TH PL,LOS ANGELES,LOS ANGELES,33.9372985,-118.25563429999998,15
1249,Public Safety Facility,729 W MANCHESTER,LOS ANGELES,LOS ANGELES,33.9601164,-118.286175,8
1250,Vacant Land,5863 S WALL ST,LOS ANGELES,LOS ANGELES,33.9952584,-118.2717779,9
1251,Vacant Land,2508 S W BLVD,LOS ANGELES,LOS ANGELES,34.0328187,-118.3405038,10
1252,Vacant Land,W BLVD/ADAMS BLVD,LOS ANGELES,LOS ANGELES,34.033559999999994,-118.34037,10
1253,Vacant Land,2500 S W BLVD,LOS ANGELES,LOS ANGELES,34.0328187,-118.3405038,10
1254,Vacant Land,2436 S BUCKINGHAM RD,LOS ANGELES,LOS ANGELES,34.03325529999999,-118.3400437,10
1255,Public Facility,3612 11TH AVE,LOS ANGELES,LOS ANGELES,34.0225217,-118.3291994,10
1256,Vacant Land,969 S NORMANDIE AVE,LOS ANGELES,LOS ANGELES,34.053506,-118.3000358,10
1257,Vacant Land,IROLO/SAN MARINO,LOS ANGELES,LOS ANGELES,0.0,0.0,10
1258,Commercial Improved,1803 S ARLINGTON AVE,LOS ANGELES,LOS ANGELES,34.0406989,-118.318018,10
1259,Residential Improved,8163 ZITOLA TERR,LOS ANGELES,PLAYA DEL REY,33.959846,-118.44396100000002,11
1260,Residential Improved,8156 ZITOLA TERR,LOS ANGELES,PLAYA DEL REY,33.9602083,-118.44365690000001,11
1261,Residential Improved,8152 ZITOLA TERRACE,LOS ANGELES,PLAYA DEL REY,33.960202,-118.44362,11
1262,Residential Improved,8271 REES ST,LOS ANGELES,PLAYA DEL REY,33.960853,-118.44277,11
1263,Vacant Land,818 W WASHINGTON BLVD,LOS ANGELES,LOS ANGELES,33.9881612,-118.4522291,11
1264,Residential Improved,206 N VENICE BLVD,LOS ANGELES,LOS ANGELES,33.985479999999995,-118.468919,11
1265,Vacant Land,CASTELLAMMARE DR/STRETTO WAY,LOS ANGELES,LOS ANGELES,34.04027,-118.5596,11
1266,Vacant Land,CASTELLAMMARE DR/STRETTO WAY,LOS ANGELES,LOS ANGELES,34.0403,-118.55978,11
1267,Vacant Land,17550 W REVELLO DR,LOS ANGELES,PACIFIC PALISADES,34.0405936,-118.55852340000001,11
1268,Vacant Land,17637 W CASTELLAMMARE DR,LOS ANGELES,PACIFIC PALISADES,34.0407027,-118.56096709999998,11
1269,Vacant Land,17600 W TRAMONTO DR,LOS ANGELES,PACIFIC PALISADES,34.041675899999994,-118.5587667,11
1270,Vacant Land,545 N BIENVENEDA AVE,LOS ANGELES,PACIFIC PALISADES,34.0454745,-118.54040309999999,11
1271,Vacant Land,BUNDY DR/CHALON RD,LOS ANGELES,LOS ANGELES,0.0,0.0,11
1272,Public Safety Facility,3631 CENTINELA AVE,LOS ANGELES,MAR VISTA,34.0073624,-118.436624,11
1273,Public Facility,11950 MISSOURI AVE,LOS ANGELES,LOS ANGELES,34.0352746,-118.45650479999999,11
1274,Vacant Land,PARTHENIA ST/WHITE OAK AVE,LOS ANGELES,LOS ANGELES,34.228390000000005,-118.52013999999998,12
1275,Vacant Land,22330 NAPA ST,LOS ANGELES,LOS ANGELES,34.224647999999995,-118.614484,12
1276,Public Facility,5637 W LA MIRADA AVE,LOS ANGELES,LOS ANGELES,34.0939638,-118.31225990000002,13
1277,Open Space,5636 FOUNTAIN AVE,LOS ANGELES,LOS ANGELES,34.094640000000005,-118.31166,13
1278,Vacant Land,SUNNYNOOK DR/LEGION LN,LOS ANGELES,LOS ANGELES,34.11656,-118.26708,13
1279,Vacant Land,TEMPLE ST/HOOVER ST,LOS ANGELES,LOS ANGELES,34.07646,-118.28436,13
1280,Vacant Land,TEMPLE ST/HOOVER ST/SILVERLAKE,LOS ANGELES,LOS ANGELES,34.07627,-118.28412,13
1281,Commercial Improved,1718 N CHEROKEE AVE,LOS ANGELES,LOS ANGELES,34.1015822,-118.3347436,13
1282,Vacant Land,GUARDIA AVE/WADENA ST,LOS ANGELES,LOS ANGELES,34.092659999999995,-118.16877,14
1283,Vacant Land,5079 N TOWNSEND AVE,LOS ANGELES,LOS ANGELES,34.139195799999996,-118.2015202,14
1284,Vacant Land,TOWNSEND AVE/AVE 51,LOS ANGELES,LOS ANGELES,34.12867,-118.20311000000001,14
1285,Vacant Land,TOWNSEND AVE/AVE 51,LOS ANGELES,LOS ANGELES,34.128640000000004,-118.20295,14
1286,Vacant Land,TOWNSEND AVE/AVE 51,LOS ANGELES,LOS ANGELES,34.128609999999995,-118.20279,14
1287,Vacant Land,KENNETH DR/HUNTINGTON DR S,LOS ANGELES,LOS ANGELES,34.08247,-118.18807,14
1288,Vacant Land,PULLMAN ST/EBEY AVE,LOS ANGELES,LOS ANGELES,34.09997,-118.18573,14
1289,Vacant Land,3757 N HARRIMAN AVE,LOS ANGELES,LOS ANGELES,34.0973821,-118.17867439999999,14
1290,Vacant Land,AVE 56/WILDWOOD DR,LOS ANGELES,LOS ANGELES,34.12862,-118.19658000000001,14
1291,Parking Facility,2231 FAIR PARK AVE,LOS ANGELES,LOS ANGELES,34.1365074,-118.2161631,14
1292,Vacant Land,TOWNSEND AVE/SILVER OAK TER,LOS ANGELES,LOS ANGELES,34.130359999999996,-118.20298000000001,14
1293,Vacant Land,SILVER OAK TERR/TOWNSEND AVE,LOS ANGELES,LOS ANGELES,0.0,0.0,14
1294,Vacant Land,564 E L ST,LOS ANGELES,LOS ANGELES,33.7870571,-118.25613680000001,15
1295,Vacant Land,2254 E 103RD ST,LOS ANGELES,LOS ANGELES,33.943096000000004,-118.2315467,15
1296,Vacant Land,121 E E ST,LOS ANGELES,LOS ANGELES,33.775668599999996,-118.2616277,15
1297,Vacant Land,10620 S GRAHAM AVE,LOS ANGELES,LOS ANGELES,33.939327899999995,-118.242718,15
1298,Vacant Land,1631 E 110TH ST,LOS ANGELES,LOS ANGELES,33.935844,-118.24498770000001,15
1299,Vacant Land,110TH ST/COMPTON AVE,LOS ANGELES,LOS ANGELES,33.935520000000004,-118.24683999999999,15
1300,Vacant Land,1102 E 108TH ST,LOS ANGELES,LOS ANGELES,33.93802,-118.25634699999999,15
1301,Vacant Land,1615 BONSALLO,LOS ANGELES,LOS ANGELES,34.0358467,-118.2753504,1
1302,Vacant Land,E ST/ALAMEDA ST,LOS ANGELES,LOS ANGELES,33.775859999999994,-118.25013,15
1303,Public Facility,1525 E 103RD ST,LOS ANGELES,LOS ANGELES,33.943291200000004,-118.2475436,15
1304,Residential Improved,501 N MESA ST,LOS ANGELES,LOS ANGELES,33.7469183,-118.2856926,15
1305,Commercial Improved,438 N MESA ST,LOS ANGELES,LOS ANGELES,33.7466953,-118.28537649999998,15
1306,Vacant Land,16654 W CALNEVA DR,LOS ANGELES,LOS ANGELES,34.136015,-118.49560430000001,5
1307,Residential Improved,7960 BELLAIRE AVE,LOS ANGELES,NORTH HOLLYWOOD,34.215816,-118.4129993,2
1308,Open Space,LACY ST/ARTESIAN,LOS ANGELES,LOS ANGELES,34.085809999999995,-118.21498000000001,1
1309,Open Space,PASADENA/AVE 35,LOS ANGELES,LOS ANGELES,34.08616,-118.21325,1
1310,Industrial Improved,3031 E ALHAMBRA AVE,LOS ANGELES,LOS ANGELES,34.064732799999994,-118.2093773,1
1311,OPLA,MERCURY AVE/REYNOLDS AVE,Los Angeles,LOS ANGELES,34.084270000000004,-118.19724,1
1312,Residential Vacant Land,RIVER ST/FIGUEROA ST ALLEY,LOS ANGELES,LOS ANGELES,34.08592,-118.22046999999999,1
1313,Residential Vacant Land,RIVER ST/FIGUEROA ST ALLEY,LOS ANGELES,LOS ANGELES,34.08612,-118.22021000000001,1
1314,Residential Vacant Land,RIVER ST/FIGUEROA ST ALLEY,LOS ANGELES,LOS ANGELES,34.08618,-118.22012,1
1315,Industrial Improved,RIVER ST/FIGUEROA ST ALLEY,LOS ANGELES,LOS ANGELES,34.08611,-118.22018999999999,1
1316,Residential Vacant Land,ROSEVIEW/LOOSMORE ALLEY,LOS ANGELES,LOS ANGELES,34.09281,-118.22785,1
1317,Residential Vacant Land,AVE 49/FIGUEROA ST,LOS ANGELES,LOS ANGELES,34.101279999999996,-118.20093999999999,1
1318,Residential Vacant Land,AVE 49/OAK TERRACE DR,LOS ANGELES,LOS ANGELES,34.10134,-118.20083000000001,1
1319,Residential Vacant Land,AVE 49/OAK TERRACE DR,LOS ANGELES,LOS ANGELES,34.10148,-118.20086,1
1320,Residential Vacant Land,280 S AVE 52,LOS ANGELES,LOS ANGELES,34.1032086,-118.1966822,1
1321,Residential Vacant Land,AVE 54/GLEN ELLEN PL ALLEY,LOS ANGELES,LOS ANGELES,34.10411,-118.19511999999999,1
1322,Vacant Land,VON KEITHIAN AVE/ELRENO ST,LOS ANGELES,LOS ANGELES,34.0845,-118.20692,1
1323,Vacant Land,3644 E MACEO ST,LOS ANGELES,LOS ANGELES,34.0956222,-118.2207179,1
1324,Vacant Land,3649 E LOOSMORE ST,LOS ANGELES,LOS ANGELES,34.0973655,-118.2218346,1
1325,Vacant Land,3642 E ROSEVIEW AVE,LOS ANGELES,LOS ANGELES,34.0982877,-118.22240929999998,1
1326,Vacant Land,1049 W ANDALUSIA AVE,LOS ANGELES,LOS ANGELES,34.0944053,-118.2172371,1
1327,Vacant Land,1085 W ANDALUSIA AVE,LOS ANGELES,LOS ANGELES,34.0944053,-118.2172371,1
1328,Vacant Land,3633 E MACEO ST,LOS ANGELES,LOS ANGELES,34.095653399999996,-118.2207307,1
1329,Vacant Land,3640 E RIVER VIEW ST,LOS ANGELES,LOS ANGELES,0.0,0.0,1
1330,Vacant Land,ALTAMONT ST/DEL RIO AVE,LOS ANGELES,LOS ANGELES,34.109409299999996,-118.227951,1
1331,Vacant Land,ANDALUSIA AVE/LOOSMORE ST,LOS ANGELES,LOS ANGELES,34.09837,-118.22101,1
1332,Vacant Land,313 N FURNESS AVE,LOS ANGELES,LOS ANGELES,34.1059307,-118.207012,1
1333,Open Space,6614 W FOUNTAIN AVE,LOS ANGELES,LOS ANGELES,34.0943714,-118.33379359999999,4
1334,Vacant Land,6910 W FOUNTAIN AVE,LOS ANGELES,LOS ANGELES,34.0943525,-118.3406628,4
1335,Vacant Land,10535 W FORUM LN,LOS ANGELES,LOS ANGELES,0.0,0.0,5
1336,Vacant Land,LARNED LN,LOS ANGELES,LOS ANGELES,34.1010361,-118.44601999999999,5
1337,Vacant Land,10533 E LISBON LN,LOS ANGELES,LOS ANGELES,34.1005399,-118.44682,5
1338,Vacant Land,10465 W LISBON LN,LOS ANGELES,LOS ANGELES,34.1005399,-118.44682,5
1339,Vacant Land,1540 N CARTER LN,LOS ANGELES,LOS ANGELES,34.0993525,-118.4438283,5
1340,Vacant Land,1207 N BEVERLY GLEN BLVD,LOS ANGELES,LOS ANGELES,34.095308100000004,-118.44078490000001,5
1341,Vacant Land,1215 N ARIMO LN,LOS ANGELES,LOS ANGELES,34.0967946,-118.440219,5
1342,Vacant Land,1401 N ARIMO LN,LOS ANGELES,LOS ANGELES,34.0967946,-118.440219,5
1343,Vacant Land,1243 N BASIL LN,LOS ANGELES,LOS ANGELES,34.10849,-118.4443055,5
1344,Vacant Land,1307 N BASIL LN,LOS ANGELES,LOS ANGELES,34.10849,-118.4443055,5
1345,Vacant Land,1313 N BASIL LN,LOS ANGELES,LOS ANGELES,34.10849,-118.4443055,5
1346,Vacant Land,BEVERLY GLEN BLVD/FERNBUSH LN,LOS ANGELES,LOS ANGELES,34.09575,-118.43951000000001,5
1347,Vacant Land,1319 N BASIL LN,LOS ANGELES,LOS ANGELES,34.10849,-118.4443055,5
1348,Vacant Land,ARIMO LN/BEVERLY GLEN BLVD,LOS ANGELES,LOS ANGELES,34.09834,-118.44145,5
1349,Vacant Land,ARIMO LN/BEVERLY GLEN BLVD,LOS ANGELES,LOS ANGELES,34.0986,-118.44192,5
1350,Vacant Land,1423 N BASIL LN,LOS ANGELES,LOS ANGELES,34.10849,-118.4443055,5
1351,Vacant Land,1517 N MIRABEL LN,LOS ANGELES,LOS ANGELES,34.290462100000006,-118.58231310000001,12
1352,Vacant Land,1446 N LANGTRY LN,LOS ANGELES,LOS ANGELES,34.0987796,-118.44199669999999,5
1353,Vacant Land,1553 N CULEBRA LN,LOS ANGELES,LOS ANGELES,0.0,0.0,5
1354,Vacant Land,1600 N DESSERY LN,LOS ANGELES,LOS ANGELES,34.559163,-118.0911558,99
1355,Vacant Land,1628 N MIRABEL LN,LOS ANGELES,LOS ANGELES,34.290462100000006,-118.58231310000001,12
1356,Vacant Land,1611 N DESSERY LN,LOS ANGELES,LOS ANGELES,34.559163,-118.0911558,99
1357,Vacant Land,1559 N DESSERY LN,LOS ANGELES,LOS ANGELES,34.104980499999996,-118.45551299999998,5
1358,Vacant Land,1529 N LANGTRY LN,LOS ANGELES,LOS ANGELES,34.0987796,-118.44199669999999,5
1359,Vacant Land,1707 N CRATER LN,LOS ANGELES,LOS ANGELES,34.100699600000006,-118.4433917,5
1360,Vacant Land,1721 N CRATER LN,LOS ANGELES,LOS ANGELES,34.1007632,-118.443374,5
1361,Vacant Land,1729 N ELM TREE LN,LOS ANGELES,LOS ANGELES,34.1275181,-118.4484233,5
1362,Vacant Land,1737 N ELM TREE LN,LOS ANGELES,LOS ANGELES,34.1275181,-118.4484233,5
1363,Vacant Land,10201 W LELIA LN,LOS ANGELES,LOS ANGELES,34.101116999999995,-118.4426754,5
1364,Vacant Land,1753 N WILD ROSE LN,LOS ANGELES,LOS ANGELES,0.0,0.0,5
1365,Vacant Land,1814 N ELM TREE LN,LOS ANGELES,LOS ANGELES,34.1275354,-118.44839209999999,5
1366,Vacant Land,ELM TREE LN/CALGARY LN,LOS ANGELES,LOS ANGELES,34.10279,-118.44323,5
1367,Vacant Land,1734 N CALGARY LN,LOS ANGELES,LOS ANGELES,34.1056031,-118.44540890000002,5
1368,Vacant Land,1722 N CALGARY LN,LOS ANGELES,LOS ANGELES,34.1056031,-118.44540890000002,5
1369,Vacant Land,10328 W CARIBOU LN,LOS ANGELES,LOS ANGELES,34.1048537,-118.44425559999999,5
1370,Vacant Land,2312 N DELLWOOD LN,LOS ANGELES,LOS ANGELES,34.111106799999995,-118.44806770000001,5
1371,Vacant Land,2247 N ELK LN,LOS ANGELES,LOS ANGELES,34.1414325,-118.2396209,99
1372,Vacant Land,10587 W SCENARIO LN,LOS ANGELES,LOS ANGELES,34.109499,-118.4491534,5
1373,Vacant Land,2038 N DELLWOOD LN,LOS ANGELES,LOS ANGELES,34.1078261,-118.4470811,5
1374,Vacant Land,1910 N DELLWOOD LN,LOS ANGELES,LOS ANGELES,34.1078261,-118.4470811,5
1375,Vacant Land,1948 N SPRUCEWOOD LN,LOS ANGELES,LOS ANGELES,34.104875899999996,-118.4446037,5
1376,Vacant Land,1917 N SPRUCEWOOD LN,LOS ANGELES,LOS ANGELES,34.104875899999996,-118.4446037,5
1377,Vacant Land,2164 N POINTER LN,LOS ANGELES,LOS ANGELES,34.1101636,-118.44625359999999,5
1378,Vacant Land,2329 N LATIMER LN,LOS ANGELES,LOS ANGELES,34.11005,-118.4451,5
1379,Vacant Land,2353 N BASIL LN,LOS ANGELES,LOS ANGELES,34.118500399999995,-118.44797630000001,5
1380,Vacant Land,SMMC LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,0.0,0.0,7
1381,Vacant Land,8874 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.23573,-118.32668999999999,7
1382,Vacant Land,8824 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.23645,-118.32506000000001,7
1383,Vacant Land,8820 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.236709999999995,-118.32484,7
1384,Vacant Land,8712 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,0.0,0.0,7
1385,Vacant Land,SMMC LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.237069,-118.324095,7
1386,Vacant Land,8724 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.236909999999995,-118.3232,7
1387,Vacant Land,8710 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.23687,-118.3226,7
1388,Vacant Land,8714 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.233996000000005,-118.31466999999999,7
1389,Vacant Land,8718 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.234228,-118.31493200000001,7
1390,Vacant Land,8720 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.234046,-118.31488799999998,7
1391,Vacant Land,SMMC LA TUNA CANYON RD,LOS ANGELES,LOS ANGELES,34.237041,-118.32263600000002,7
1392,Vacant Land,8754 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.234928000000004,-118.31560400000001,7
1393,Vacant Land,8706 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.233804,-118.314347,7
1394,Vacant Land,SMMC LA TUNA CANYON RD,LOS ANGELES,LOS ANGELES,34.236969,-118.32144299999999,7
1395,Vacant Land,8760 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.235054999999996,-118.315995,7
1396,Vacant Land,8762 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.235112,-118.316041,7
1397,Vacant Land,8660 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.23687,-118.32238000000001,7
1398,Vacant Land,8636 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.23642,-118.32189,7
1399,Vacant Land,11380 N ALETHEA DR 0,LOS ANGELES,LOS ANGELES,34.2746521,-118.30714750000001,7
1400,Vacant Land,11390 N ALETHEA DR 0,LOS ANGELES,LOS ANGELES,34.2746245,-118.30722490000001,7
1401,Vacant Land,8820 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.236271,-118.317978,7
1402,Vacant Land,8814 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.23621,-118.31771499999999,7
1403,Vacant Land,8830 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.23429,-118.32588999999999,7
1404,Vacant Land,SMMC LA TUNA CANYON RD,LOS ANGELES,LOS ANGELES,34.23426,-118.32415,7
1405,Vacant Land,8534 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.23554,-118.32016999999999,7
1406,Vacant Land,8542 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.23542,-118.32019,7
1407,Vacant Land,8548 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.23538,-118.32051000000001,7
1408,Vacant Land,8644 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.23643,-118.32206000000001,7
1409,Vacant Land,8634 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.2362,-118.32181000000001,7
1410,Vacant Land,8632 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.235929999999996,-118.32173,7
1411,Vacant Land,8646 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.23592,-118.32193999999998,7
1412,Vacant Land,8648 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.23588,-118.32211000000001,7
1413,Vacant Land,8656 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.23644,-118.32226000000001,7
1414,Vacant Land,8628 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.23328,-118.311617,7
1415,Vacant Land,8654 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.23737,-118.32221000000001,7
1416,Vacant Land,SMMC LA TUNA CANYON RD,LOS ANGELES,LOS ANGELES,34.23706,-118.32203,7
1417,Vacant Land,8652 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.23737,-118.32213999999999,7
1418,Vacant Land,8620 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.23598,-118.32088,7
1419,Vacant Land,8622 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.23618,-118.32115,7
1420,Vacant Land,8610 W LA TUNA CANYON RD,LOS ANGELES,SUN VALLEY,34.23658,-118.32078999999999,7
1421,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,34.24035,-118.32588,7
1422,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,34.24013,-118.32373,7
1423,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,34.240140000000004,-118.32325,7
1424,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,0.0,0.0,7
1425,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,34.238479999999996,-118.32529,7
1426,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,34.23977,-118.32431000000001,7
1427,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,34.23936,-118.32478,7
1428,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,34.23833,-118.32529,7
1429,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,34.23908,-118.32486999999999,7
1430,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,34.238890000000005,-118.32458999999999,7
1431,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,34.23876,-118.32465,7
1432,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,34.23816,-118.32493999999998,7
1433,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,0.0,0.0,7
1434,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,0.0,0.0,7
1435,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,0.0,0.0,7
1436,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,34.23827,-118.32098,7
1437,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,34.23908,-118.3217,7
1438,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,0.0,0.0,7
1439,Vacant Land,LA TUNA CANYON RD/WILDWOOD FIRE RD,LOS ANGELES,LOS ANGELES,34.2388,-118.32137,7
1440,Vacant Land,LITTLE TUJUNGA RD/OSBORNE ST,LOS ANGELES,LOS ANGELES,34.2822,-118.37123000000001,7
1441,Open Space,6238 W DEERWOOD TRL,LOS ANGELES,LOS ANGELES,34.254397,-118.2691217,7
1442,Vacant Land,HAINES CANYON AVE/BLANCHARD CANYON RD,LOS ANGELES,LOS ANGELES,34.25782,-118.27273999999998,7
1443,Vacant Land,5975 S WESTERN AVE,LOS ANGELES,LOS ANGELES,33.98570515,-118.3097482,8
1444,Parking Facility,LA CIENEGA BLVD/BALLONA CREEK,LOS ANGELES,LOS ANGELES,34.02872,-118.37223999999999,10
1445,Parking Facility,ABBOT KINNEY BLVD/VENICE BLVD,LOS ANGELES,LOS ANGELES,33.98957,-118.46236999999999,11
1446,Vacant Land,17908 W CASTELLAMMARE DR,LOS ANGELES,PACIFIC PALISADES,34.0421786,-118.5652598,11
1447,Vacant Land,17924 W PORTO MARINA WAY,LOS ANGELES,PACIFIC PALISADES,34.041916799999996,-118.56557579999999,11
1448,Vacant Land,17916 W PORTO MARINA WAY,LOS ANGELES,PACIFIC PALISADES,34.041831,-118.5653309,11
1449,Vacant Land,17910 W PORTO MARINA WAY,LOS ANGELES,PACIFIC PALISADES,34.041737700000006,-118.56516059999998,11
1450,Vacant Land,139 E HURRICANE ST,LOS ANGELES,LOS ANGELES,33.9759555,-118.4613499,11
1451,Commercial Improved,1140 N GLENDALE BLVD,LOS ANGELES,LOS ANGELES,34.07853529999999,-118.26017820000001,13
1452,Vacant Land,2551 E WASHINGTON BLVD,LOS ANGELES,LOS ANGELES,34.017873,-118.22658,14
