X,Y,OBJECTID,FID_,Parcel_Num,Property_C,Property_S,Inventory,Zoned_As,Address1,County,City,Longitude,Latitude,Council_Di,Square_Foo,Business_I
-118.287695999734609,34.090296000007548,731,0,5539002900,Public Facility,Owned,General Services, ,4550 SANTA MONICA BLVD,LOS ANGELES,LOS ANGELES,-118.287696,34.090296,13,99724.25435, 
-118.288950400010819,34.091040599666172,732,0,5542027900,Public Facility,Owned,LAPL, ,4591 SANTA MONICA BLVD,LOS ANGELES,LOS ANGELES,-118.2889504,34.0910406,13,15406.368, 
-118.294334299952595,34.101528200585868,733,0,5543009900,Park,Owned,DCA, ,4800 HOLLYWOOD BLVD,LOS ANGELES,LOS ANGELES,-118.2943343,34.1015282,13,76644.83489, 
-118.328516599681834,34.100414600275172,734,0,5546008900,Public Facility,Owned,LAPL, ,1623 IVAR AVE,LOS ANGELES,LOS ANGELES,-118.3285166,34.1004146,13,29398.1611, 
-118.321704499710876,34.134428899881954,735,0,5581010900,Open Space,Owned,General Services, ,3800 MOUNT LEE DR,LOS ANGELES,LOS ANGELES,-118.3217045,34.1344289,4,3325221.05, 
-118.315223499889015,34.10221232993095,736,0,5586032900,Public Safety Facility,Owned,LAFD,[Q]R5-2,5769 HOLLYWOOD BLVD,LOS ANGELES,LOS ANGELES,-118.3152235,34.10221233,13,0, 
-118.213587800521609,34.137547600808595,737,0,5686004900,Public Facility,Owned,LAPL, ,5027 CASPAR AVE,LOS ANGELES,LOS ANGELES,-118.2135878,34.1375476,14,7343.5211, 
-118.314824900329469,33.9874464998272,738,0,6001007900,Not Classified,Owned,General Services,R1-1,WILTON PL/59TH ST,LOS ANGELES,LOS ANGELES,-118.3148249,33.9874465,8,6024.42855, 
-118.292084400153229,33.981521600196082,739,0,6003031904,Public Facility,Owned,LAPL, ,1005 W 64TH ST,LOS ANGELES,LOS ANGELES,-118.2920844,33.9815216,8,6407.88045, 
-118.246626900626964,33.944025100310363,740,0,6048012933,Public Facility,Owned,LAPL, ,10205 COMPTON AVE,LOS ANGELES,LOS ANGELES,-118.2466269,33.9440251,15,27366.2218, 
-118.282976800102475,33.948435200036108,741,0,6054028900,Public Facility,Owned,LAPL, ,9621 S FIGUEROA ST,LOS ANGELES,LOS ANGELES,-118.2829768,33.9484352,8,20247.9938, 
-118.291122399705372,33.758235899661699,742,0,7412026914,Maintenance Yard,Owned,General Services, ,1400 N GAFFEY ST,LOS ANGELES,LOS ANGELES,-118.2911224,33.7582359,15,75347.5011, 
-118.262787599774825,33.789167499275365,743,0,7422005907,Public Facility,Owned,LAPL, ,1300 N AVALON BLVD,LOS ANGELES,LOS ANGELES,-118.2627876,33.7891675,15,5769.225,None
-118.292839499726554,33.735632399775106,744,0,7454009908,Public Facility,Owned,LAPL, ,931 S GAFFEY ST,LOS ANGELES,LOS ANGELES,-118.2928395,33.7356324,15,61375.43648, 
-118.287119000149517,33.73904560002056,745,0,7455004903,Public Facility,Owned,DCA, ,478 W 6TH ST,LOS ANGELES,LOS ANGELES,-118.287119,33.7390456,15,18730.15055, 
-118.227512000039169,34.094622999699673,746,0,5453002901,Public Facility,Owned,LAPL, ,1150 CYPRESS AVE,LOS ANGELES,LOS ANGELES,-118.227512,34.094623,1,10748.86605, 
-118.331889799624832,34.02316500035603,747,0,5044003900,Maintenance Yard,Owned,General Services,[Q]CM-1VL,3320 W 36TH ST,LOS ANGELES,LOS ANGELES,-118.3318898,34.023165,10,124267.5991, 
-118.310377099710976,33.721930390181583,748,0,7460004901,Public Safety Facility,Owned,LAFD,[Q]C2-1XL,1414 W 25TH ST,LOS ANGELES,LOS ANGELES,-118.3103771,33.72193039,15,0, 
-118.420718900706191,34.171553420708229,749,0,2345005900,Public Safety Facility,Owned,LAFD,[Q]C2-1VL,13200 BURBANK BLVD,LOS ANGELES,LOS ANGELES,-118.4207189,34.17155342,4,0, 
-118.435397700333766,34.0802968298959,750,0,4359009900,Public Safety Facility,Owned,LAFD,R1-1,107 S BEVERLY GLEN BLVD,LOS ANGELES,LOS ANGELES,-118.4353977,34.08029683,5,0, 
-118.473955400062863,33.987252900421183,751,0,4226001900,Public Safety Facility,Owned,LAPD,OS-1XL-O,1530 OCEAN FRONT WALK,LOS ANGELES,LOS ANGELES,-118.4739554,33.9872529,11,338273.8187, 
-118.299344299513564,34.061711599852408,752,0,5094002011,Commercial Improved,Owned,LAPD,C4-2,3442 WILSHIRE BLVD,LOS ANGELES,LOS ANGELES,-118.2993443,34.0617116,10,319147.1343, 
-118.256606200676629,34.051447299956799,753,0,5151023400,Commercial Improved,Owned,LAPD,C2-4D,505 S FLOWER ST,LOS ANGELES,LOS ANGELES,-118.2566062,34.0514473,14,182736.8121, 
-118.33642830044262,34.010747200574734,754,0,5032002053,Commercial Improved,Leased,LAPD,C2-2D,3650 W MARTIN LUTHER KING JR BLVD,LOS ANGELES,LOS ANGELES,-118.3364283,34.0107472,8,185607.8413, 
-118.224828000158553,34.093194799471085,755,0,5453022900,Public Facility,Owned,LAFD, ,929 CYPRESS AVE,LOS ANGELES,LOS ANGELES,-118.224828,34.0931948,1,5990.1619, 
-118.287698700070337,34.107355999914063,756,0,5590012045,Commercial Improved,Owned,LAPD,C4-1D,1965 HILLHURST AVE,LOS ANGELES,LOS ANGELES,-118.2876987,34.107356,4,11307.0894, 
-118.204496499503335,34.139146499551615,757,0,5689004034,Commercial Improved,Owned,LAPD,[Q]C4-1XL,1722 COLORADO BLVD,LOS ANGELES,LOS ANGELES,-118.2044965,34.1391465,14,8912.57595, 
-118.187674500169209,34.117844799831225,758,0,5484007900,Commercial Improved,Owned,LAPD,[Q]C2-1XL,6045 YORK BLVD,LOS ANGELES,LOS ANGELES,-118.1876745,34.1178448,14,29939.37915, 
-118.396850599826735,34.158313800058274,759,0,2356008022,Commercial Improved,Leased,LAPD,[Q]C2-1VL,4821 LAUREL CANYON BLVD,LOS ANGELES,VALLEY VILLAGE,-118.3968506,34.1583138,2,10806.03196, 
-118.412603199730896,34.186724600252617,760,0,2325032007,Commercial Improved,Owned,LAPD,[Q]C1-1VL,12821 VICTORY BLVD,LOS ANGELES,LOS ANGELES,-118.4126032,34.1867246,2,8749.637999, 
-118.263961800259096,33.800998699518892,761,0,6023017900,Commercial Improved,Owned,LAPD,[Q]R4-1,7600 S AVALON,LOS ANGELES,LOS ANGELES,-118.2639618,33.8009987,15,17507.35475, 
-118.281204999867001,34.050110400345439,762,0,5136018020,Commercial Improved,Owned,LAPD, ,1107 S ALVARADO ST,LOS ANGELES,LOS ANGELES,-118.281205,34.0501104,1,27626.23446, 
-118.400200699592233,33.943173400111789,763,0,4129027903,Commercial Improved,Owned,LAPD,LAX,802 WORLD WY,LOS ANGELES,LOS ANGELES,-118.4002007,33.9431734,11,10020.0936, 
-118.331560700023886,34.057313899741871,764,0,0,Public Facility,Owned,LAPL, ,4625 W OLYMPIC BLVD,LOS ANGELES,LOS ANGELES,-118.3315607,34.0573139,4,0, 
-118.27592660076715,34.063575200047076,765,0,5154036900,Public Facility,Owned,DCA, ,2332 W 4TH ST,LOS ANGELES,LOS ANGELES,-118.2759266,34.0635752,1,56938.6421, 
-118.214140000316632,34.032120899845218,766,0,5189010922,Park,Owned,General Services, ,933 S MOTT ST,LOS ANGELES,LOS ANGELES,-118.21414,34.0321209,14,369388.8, 
-118.215592400061254,34.072739399523975,767,0,0,Parking Facility,Owned,DOT, ,2334 DALY ST,LOS ANGELES,LOS ANGELES,-118.2155924,34.0727394,1,125330.8237, 
-118.241052799491783,34.06400239955034,768,0,5407021902,Public Facility,Owned,RAP, ,817 YALE ST,LOS ANGELES,LOS ANGELES,-118.2410528,34.0640024,1,60980.48593, 
-118.297702299548448,34.249865199390833,769,0,2563005904,Public Facility,Owned,DCA, ,7570 MCGROARTY TER,LOS ANGELES,LOS ANGELES,-118.2977023,34.2498652,7,410911.5329, 
-118.18603949987677,34.104340699610866,770,0,0,Public Facility,Owned,DCA, ,5568 VIA MARISOL,LOS ANGELES,LOS ANGELES,-118.1860395,34.1043407,14,0, 
-118.294875700201302,34.101782300168573,771,0,0,Public Facility,Owned,DCA, ,4814 HOLLYWOOD BLVD,LOS ANGELES,LOS ANGELES,-118.2948757,34.1017823,13,0, 
-118.599931999489115,34.20170200008684,772,0,2111018900,Public Facility,Owned,DCA, ,7222 REMMET AVE,LOS ANGELES,LOS ANGELES,-118.599932,34.201702,3,10942.73435, 
-118.214917500279881,34.139622699481471,773,0,0,Public Facility,Owned,DCA, ,2225 COLORADO BLVD,LOS ANGELES,LOS ANGELES,-118.2149175,34.1396227,14,0, 
-118.294334299952595,34.101528200585868,774,0,0,Public Facility,Owned,DCA, ,4800 HOLLYWOOD BLVD,LOS ANGELES,LOS ANGELES,-118.2943343,34.1015282,13,0, 
-118.211268800513963,34.075679299947268,775,0,5206009900,Public Facility,Owned,DCA, ,2911 ALTURA ST,LOS ANGELES,LOS ANGELES,-118.2112688,34.0756793,1,32128.37469, 
-118.294334299952595,34.101528200585868,776,0,0,Public Facility,Owned,DCA, ,4800 HOLLYWOOD BLVD,LOS ANGELES,LOS ANGELES,-118.2943343,34.1015282,13,0, 
-118.33008640025092,34.095933200116569,777,0,5546017904,Commercial Improved,Owned,LAFD,PF-1XL,1355 N CAHUENGA BLVD,LOS ANGELES,LOS ANGELES,-118.3300864,34.0959332,4,173221.0594, 
-118.249766400255567,34.046657900133425,778,0,5149036907,Public Facility,Owned,DCA, ,514 S SPRING ST,LOS ANGELES,LOS ANGELES,-118.2497664,34.0466579,14,18893.49545, 
-118.241945699731374,33.938872300458904,779,0,6065034901,Public Facility,Owned,DCA, ,1727 E 107TH ST,LOS ANGELES,LOS ANGELES,-118.2419457,33.9388723,15,12492.37545, 
-118.241945699731374,33.938872300458904,780,0,0,Public Facility,Owned,DCA, ,1727 E 107TH ST,LOS ANGELES,LOS ANGELES,-118.2419457,33.9388723,15,0, 
-118.241945699731374,33.938872300458904,781,0,0,Public Facility,Owned,DCA, ,1727 E 107TH ST,LOS ANGELES,LOS ANGELES,-118.2419457,33.9388723,15,0, 
-118.41324789994907,34.274309299862942,782,0,0,Public Facility,Owned,General Services, ,11251 GLENOAKS BLVD,LOS ANGELES,LOS ANGELES,-118.4132479,34.2743093,7,0, 
-118.284236900189185,34.063674600759192,783,0,0,Public Facility,Owned,LAPL, ,2820 W 6TH ST,LOS ANGELES,LOS ANGELES,-118.2842369,34.0636746,10,0, 
-118.379476600123567,34.165636300563939,784,0,0,Public Facility,Owned,LAPL, ,5211 TUJUNGA AVE,LOS ANGELES,LOS ANGELES,-118.3794766,34.1656363,2,0, 
-118.295901700223254,33.999845999883007,785,0,0,Public Facility,Owned,LAPL, ,1201 W 48TH ST,LOS ANGELES,LOS ANGELES,-118.2959017,33.999846,9,0, 
-118.34778830030416,34.033048699847562,786,0,5049001900,Public Facility,Owned,DCA, ,2520 W VIEW ST,LOS ANGELES,LOS ANGELES,-118.3477883,34.0330487,10,7327.961775, 
-118.197817500213077,34.050516199304461,787,0,0,Public Facility,Owned,LAPL, ,2801 WABASH AVE,LOS ANGELES,LOS ANGELES,-118.1978175,34.0505162,14,0, 
-118.278335600288173,34.042968800261427,788,0,5135018900,Public Facility,Owned,General Services, ,1403 S UNION AVE,LOS ANGELES,LOS ANGELES,-118.2783356,34.0429688,1,13743.327, 
-118.291553800349206,34.048814799970515,789,0,5076019900,Public Facility,Owned,General Services, ,1206 S VERMONT AVE,LOS ANGELES,LOS ANGELES,-118.2915538,34.0488148,1,9506.149451, 
-118.289393500312912,33.881461100236372,790,0,6121007900,Public Facility,Owned,General Services, ,802 W GARDENA BLVD,LOS ANGELES,GARDENA,-118.2893935,33.8814611,15,12610.07455, 
-118.203515000223916,34.073770100297139,791,0,5208031900,Public Facility,Owned,General Services, ,3516 N BROADWAY,LOS ANGELES,LOS ANGELES,-118.203515,34.0737701,1,7500.102101, 
-118.601509900167144,34.202068199620378,792,0,2111019904,Commercial Improved,Owned,General Services, ,7248 OWENSMOUTH AVE,LOS ANGELES,LOS ANGELES,-118.6015099,34.2020682,3,7499.9851, 
-118.234198399650751,34.05002139943624,793,0,0,Public Facility,Owned,General Services, ,520 E TEMPLE ST,LOS ANGELES,LOS ANGELES,-118.2341984,34.0500214,14,0, 
-118.552442800047686,34.180126490101131,794,0,2156001900,OPLA,Owned,General Services,RS-1,AETNA ST/TOPHAM ST,Los Angeles,LOS ANGELES,-118.5524428,34.18012649,3,149.996, 
-118.411587000328666,34.200237330183271,795,0,2324019902,Not Classified,Owned,General Services,RD1.5-1,BARBARA ANN ST/GOODLAND AVE,LOS ANGELES,UNKNOWN,-118.411587,34.20023733,2,518.982, 
-118.607177600365048,34.212799790123064,796,0,2012014900,Not Classified,Owned,General Services,A1-1,ELKWOOD ST/GLADE AVE,LOS ANGELES,UNKNOWN,-118.6071776,34.21279979,3,1787.571658, 
-118.608165699566868,34.212362349936974,797,0,2012015900,Not Classified,Owned,General Services,A1-1,ELKWOOD ST/GLADE AVE,LOS ANGELES,UNKNOWN,-118.6081657,34.21236235,3,989.9527017, 
-118.610831099829525,34.210128649426558,798,0,2012017904,Not Classified,Owned,General Services,(T)RS-1,KESWICK ST/FARRALONE AVE,LOS ANGELES,UNKNOWN,-118.6108311,34.21012865,3,239.9277477, 
-118.621480400248984,34.200785840106725,799,0,2024017900,OPLA,Owned,General Services,A1-1,MAYNARD AVE/SHERMAN WAY,Los Angeles,LOS ANGELES,-118.6214804,34.20078584,12,314.5967896, 
-118.618667800247252,34.19859458973793,800,0,2024022900,OPLA,Owned,General Services,RS-1,VOSE ST/ENADIA WAY,Los Angeles,LOS ANGELES,-118.6186678,34.19859459,12,285.1548644, 
-118.622278800415643,34.173917270603617,801,0,2040010900,Not Classified,Owned,General Services,R1-1,COLLINS ST/PONCE AVE,LOS ANGELES,UNKNOWN,-118.6222788,34.17391727,3,25.500586, 
-118.628084000344188,34.173778249547908,802,0,2041016901,Not Classified,Owned,General Services,RA-1,COLLINS ST/WOODLAKE AVE,LOS ANGELES,UNKNOWN,-118.628084,34.17377825,3,3750.981401, 
-118.637838099938648,34.162664479683826,803,0,2044020905,Not Classified,Owned,General Services,PF-1XL,CALENDA DR/VALLEY CIRCLE BLVD,LOS ANGELES,UNKNOWN,-118.6378381,34.16266448,3,4543.535742, 
-118.649009799441913,34.170618549973817,804,0,2046012900,Not Classified,Owned,General Services,(T)RE11-1,BURBANK BLVD/BLANCO AVE,LOS ANGELES,UNKNOWN,-118.6490098,34.17061855,3,367.994275, 
-118.533855700113477,34.216405590461555,805,0,2102003900,Not Classified,Owned,General Services,RA-1,LORNE ST/DARBY AVE,LOS ANGELES,UNKNOWN,-118.5338557,34.21640559,12,30.00031259, 
-118.533855499789169,34.216323109790942,806,0,2102006900,Not Classified,Owned,General Services,RA-1,LORNE ST/DARBY AVE,LOS ANGELES,UNKNOWN,-118.5338555,34.21632311,12,29.97294367, 
-118.532290000353655,34.212963730156396,807,0,2102016900,Not Classified,Owned,General Services,RA-1,ELKWOOD ST/ETIWANDA AVE,LOS ANGELES,UNKNOWN,-118.53229,34.21296373,12,23.88000005, 
-118.537024099443087,34.219273879744499,808,0,2103007900,OPLA,Owned,General Services,RS-1,BAIRD AVE/CANTARA ST,Los Angeles,LOS ANGELES,-118.5370241,34.21927388,12,121.4100009, 
-118.550868499817327,34.209313089860721,809,0,2104012901,Not Classified,Owned,General Services,(T)RS-1,LULL ST/VANALDEN AVE,LOS ANGELES,UNKNOWN,-118.5508685,34.20931309,3,192.8560003, 
-118.578472399890003,34.21195025953773,810,0,2107014900,Not Classified,Owned,General Services,R1-1,DELCO AVE/STAG ST,LOS ANGELES,UNKNOWN,-118.5784724,34.21195026,3,120.0406, 
-118.578819599645641,34.209260380556479,811,0,2114002900,Not Classified,Owned,General Services,(T)RE11-1,OSO AVE/KESWICK ST,LOS ANGELES,UNKNOWN,-118.5788196,34.20926038,3,180.18825,None
-118.578434800005468,34.202330690267488,812,0,2114017900,Not Classified,Owned,General Services,RS-1,OSO AVE/WYANDOTTE ST,LOS ANGELES,UNKNOWN,-118.5784348,34.20233069,3,389.7181496, 
-118.526742899880929,34.19941928993061,813,0,2121023901,OPLA,Owned,General Services,R1-1,GAULT ST/LINDLEY AVE,Los Angeles,LOS ANGELES,-118.5267429,34.19941929,3,295.8971497, 
-118.521483799288347,34.182983680171738,814,0,2123027900,Not Classified,Owned,General Services,RA-1-RIO,DELANO ST/JAMIESON AVE,LOS ANGELES,UNKNOWN,-118.5214838,34.18298368,5,424.5309002, 
-118.519672299805521,34.182985650206838,815,0,2123029901,Not Classified,Owned,General Services,(T)R1-1-RIO,DELANO ST/YARMOUTH AVE,LOS ANGELES,UNKNOWN,-118.5196723,34.18298565,5,227.2080648,None
-118.541914500002036,34.192940589964536,816,0,2126037904,Not Classified,Owned,General Services,RA-1,WELBY WAY/RHEA AVE,LOS ANGELES,UNKNOWN,-118.5419145,34.19294059,3,194.7922004,None
-118.556517200646965,34.187594819992761,817,0,2131026900,Not Classified,Owned,General Services,C2-1VL-RIO,SHIRLEY AVE/GILMORE ST,LOS ANGELES,UNKNOWN,-118.5565172,34.18759482,3,401.8750827,None
-118.563356500706419,34.199646760192238,818,0,2135014904,Not Classified,Owned,General Services,RA-1-RIO,JUMILIA AVE/ENADIA WAY,LOS ANGELES,UNKNOWN,-118.5633565,34.19964676,3,598.643851,None
-118.568031800568917,34.195550890157058,819,0,2135025901,OPLA,Owned,General Services,R1-1,LUBAO AVE/HART ST,Los Angeles,LOS ANGELES,-118.5680318,34.19555089,3,675.2318994,None
-118.61125640001427,34.171985749639667,820,0,2146011902,Not Classified,Owned,General Services,RE11-1,BURBANK BLVD/FARRALONE AVE,LOS ANGELES,UNKNOWN,-118.6112564,34.17198575,3,11610.85279,None
-118.528566699994954,34.169626069514969,821,0,2160016902,Not Classified,Owned,General Services,RA-1,CLARK ST/GARDEN GROVE AVE,LOS ANGELES,TARZANA,-118.5285667,34.16962607,3,613.107577, 
-118.538057700110642,34.164258800057084,822,0,2161013901,Not Classified,Owned,General Services,RA-1,UNKNOWN,LOS ANGELES,UNKNOWN,-118.5380577,34.1642588,3,723.1760511,None
-118.519411699439914,34.169249059761576,823,0,2162016901,Not Classified,Owned,General Services,R3-1,MARGATE ST/YARMOUTH AVE,LOS ANGELES,UNKNOWN,-118.5194117,34.16924906,5,1219.729997, 
-118.546979100064291,34.166143499690556,824,0,2163024900,Not Classified,Owned,General Services,RA-1,SPRAGUE ST/TOPEKA DR,LOS ANGELES,UNKNOWN,-118.5469791,34.1661435,3,599.7700997,None
-118.564747899453351,34.165844669703141,825,0,2164006900,Not Classified,Owned,General Services,RA-1,COLLIER ST/OAKDALE AVE,LOS ANGELES,WOODLAND HILLS,-118.5647479,34.16584467,3,1884.923651, 
-118.561574500100889,34.164216799478616,826,0,2164007903,Not Classified,Owned,General Services,RA-1,CORBIN AVE/WELLS DR,LOS ANGELES,UNKNOWN,-118.5615745,34.1642168,3,254.8365834,None
-118.571838500518595,34.16470518034302,827,0,2166010900,Not Classified,Owned,General Services,RA-1,DELITA DR/WINNETKA AVE,LOS ANGELES,UNKNOWN,-118.5718385,34.16470518,3,699.903554, 
-118.549915799627598,34.157385029847866,828,0,2176031900,Not Classified,Owned,General Services,RA-1,CHARLES ST/HASEKIAN DR,LOS ANGELES,UNKNOWN,-118.5499158,34.15738503,3,95.32049368,None
-118.531625000006684,34.160806889473633,829,0,2181016901,Not Classified,Owned,General Services,R1-1,NESTLE AVE/PALORA ST,LOS ANGELES,UNKNOWN,-118.531625,34.16080689,3,471.1761482,None
-118.531623000356873,34.159547550387302,830,0,2181017900,Not Classified,Owned,General Services,A1-1XL,NESTLE AVE/PALORA ST,LOS ANGELES,UNKNOWN,-118.531623,34.15954755,3,253.4313267,None
-118.531621800207631,34.158845499862338,831,0,2181018900,Not Classified,Owned,General Services,A1-1XL,NESTLE AVE/SUGARMAN ST,LOS ANGELES,UNKNOWN,-118.5316218,34.1588455,3,257.6356857,None
-118.531620699771409,34.158139319406637,832,0,2181032900,Not Classified,Owned,General Services,A1-1XL,NESTLE AVE/ROSITA ST,LOS ANGELES,UNKNOWN,-118.5316207,34.15813932,3,257.3181808, 
-118.518669200535072,34.151248770375446,833,0,2182026900,OPLA,Owned,General Services,RA-1,CORONET DR/ALONZO PL,Los Angeles,LOS ANGELES,-118.5186692,34.15124877,5,289.79215,None
-118.531620099696795,34.157749130027533,834,0,2184006900,Not Classified,Owned,General Services,A1-1XL,NESTLE AVE/ROSITA ST,LOS ANGELES,UNKNOWN,-118.5316201,34.15774913,3,26.99403959,None
-118.508264500587686,34.219476739956789,835,0,2204004900,Not Classified,Owned,General Services,RA-1,CANTARA ST/ALDEA ST,LOS ANGELES,UNKNOWN,-118.5082645,34.21947674,6,337.7197474,None
-118.461842000240495,34.213529179902608,836,0,2209043901,Not Classified,Owned,General Services,M1-1,NOBLE AVE/RAYMER ST,LOS ANGELES,UNKNOWN,-118.461842,34.21352918,6,414.7355492, 
-118.455055999921782,34.216111000349272,837,0,2210015900,Not Classified,Owned,General Services,R3-1,STRATHERN ST/NATICK AVE,LOS ANGELES,UNKNOWN,-118.455056,34.216111,6,107.9998626, 
-118.453122099591624,34.216162620084312,838,0,2210017900,Not Classified,Owned,General Services,R1-1,STRATHERN ST/CEDROS AVE,LOS ANGELES,UNKNOWN,-118.4531221,34.21616262,6,26.99937515, 
-118.433673000565278,34.205247000399609,839,0,2215009900,OPLA,Owned,General Services,R1-1,MATILIJA AVE/VALERIO ST,Los Angeles,LOS ANGELES,-118.433673,34.205247,2,1499.082675, 
-118.437374199673044,34.205089900409753,840,0,2215011900,OPLA,Owned,General Services,R1-1,13953 VALERIO,Los Angeles,LOS ANGELES,-118.4373742,34.2050899,2,807.7613472,None
-118.442306799490808,34.205645319949269,841,0,2215019901,Not Classified,Owned,General Services,R1-1,RUNNYMEDE ST/VALERIO ST,LOS ANGELES,UNKNOWN,-118.4423068,34.20564532,2,4842.911067,None
-118.442632700191027,34.205665710386207,842,0,2215021900,Not Classified,Owned,General Services,R1-1,RUNNYMEDE ST/TYRONE AVE,LOS ANGELES,UNKNOWN,-118.4426327,34.20566571,2,30.01519998,None
-118.446998099246841,34.20535516987136,843,0,2215026901,Not Classified,Owned,General Services,R1-1,SYLMAR AVE/VALERIO ST,LOS ANGELES,UNKNOWN,-118.4469981,34.20535517,2,915.1018932, 
-118.436301799869995,34.197609279911447,844,0,2216007900,Not Classified,Owned,General Services,R1-1,HART ST/COLBATH AVE,LOS ANGELES,UNKNOWN,-118.4363018,34.19760928,2,31.00006574,None
-118.438902700196977,34.197409309346476,845,0,2216015900,Not Classified,Owned,General Services,R1-1,MURIETTA AVE/HART ST,LOS ANGELES,UNKNOWN,-118.4389027,34.19740931,2,340.0063749,None
-118.432347999894262,34.198023839562786,846,0,2216029900,Not Classified,Owned,General Services,R1-1,MAMMOTH AVE/HART ST,LOS ANGELES,UNKNOWN,-118.432348,34.19802384,2,8.998921415,None
-118.453102200111459,34.204563539499475,847,0,2218016900,Not Classified,Owned,General Services,RE11-1,CEDROS AVE/VALERIO ST,LOS ANGELES,UNKNOWN,-118.4531022,34.20456354,6,405.3650945,None
-118.453101100573548,34.203285489907969,848,0,2218018900,Not Classified,Owned,General Services,R1-1,CEDROS AVE/WYANDOTTE ST,LOS ANGELES,UNKNOWN,-118.4531011,34.20328549,6,404.6718658, 
-118.465132699806119,34.198168370097036,849,0,2220009900,Not Classified,Owned,General Services,R1-1,HALBRENT AVE/VOSE ST,LOS ANGELES,UNKNOWN,-118.4651327,34.19816837,6,480.9566011,None
-118.463952099723755,34.204375059404036,850,0,2221011900,OPLA,Owned,General Services,R1-1,BURNET AVE/LEADWELL ST,Los Angeles,LOS ANGELES,-118.4639521,34.20437506,6,810.2827496, 
-118.46102309962076,34.203923490747997,851,0,2221012900,Not Classified,Owned,General Services,R1-1,LEADWELL ST/NOBLE AVE,LOS ANGELES,UNKNOWN,-118.4610231,34.20392349,6,503.9696983, 
-118.4715710000076,34.20937898034488,852,0,2222007900,Not Classified,Owned,General Services,(T)RS-1,LULL ST/CHISHOLM AVE,LOS ANGELES,UNKNOWN,-118.471571,34.20937898,6,103.0784266,None
-118.467616699670202,34.20750175963925,853,0,2222014900,Not Classified,Owned,General Services,R1-1,COVELLO ST/ZOMBAR AVE,LOS ANGELES,UNKNOWN,-118.4676167,34.20750176,6,3902.290219,None
-118.476851800304189,34.197546420586058,854,0,2224006900,Not Classified,Owned,General Services,R1-1,HART ST/HASKELL AVE,LOS ANGELES,UNKNOWN,-118.4768518,34.19754642,6,56.85749989, 
-118.495197400750669,34.19571731941096,855,0,2225007900,Not Classified,Owned,General Services,R1-1,BASSETT ST/RUBIO AVE,LOS ANGELES,UNKNOWN,-118.4951974,34.19571732,6,998.4864005,None
-118.495782500444676,34.195601399784799,856,0,2225008900,Not Classified,Owned,General Services,R1-1,RUBIO ST/BASSETT AVE,LOS ANGELES,UNKNOWN,-118.4957825,34.1956014,6,575.2975628,None
-118.497853000393619,34.197596779675379,857,0,2225012900,Not Classified,Owned,General Services,R1-1,WHITAKER AVE/HART ST,LOS ANGELES,UNKNOWN,-118.497853,34.19759678,6,51.00392176,None
-118.498349199213834,34.197520880674659,858,0,2225015900,Not Classified,Owned,General Services,R1-1,WHITAKER AVE/HART ST,LOS ANGELES,UNKNOWN,-118.4983492,34.19752088,6,316.0648625, 
-118.499234299381797,34.199334319981297,859,0,2225019901,Not Classified,Owned,General Services,R1-1,GAULT ST/FORBES AVE,LOS ANGELES,UNKNOWN,-118.4992343,34.19933432,6,334.67345,None
-118.497859200565685,34.203480319448467,860,0,2226020900,Not Classified,Owned,General Services,R1-1,WHITAKER AVE/WYANDOTTE ST,LOS ANGELES,UNKNOWN,-118.4978592,34.20348032,6,900.1680131,None
-118.502663699725616,34.202250600037381,861,0,2227003901,Not Classified,Owned,General Services,(Q)RD3-1,CANTLAY ST/GENESTA AVE,LOS ANGELES,UNKNOWN,-118.5026637,34.2022506,6,161.8512997,None
-118.507678299559146,34.200182759988721,862,0,2227021900,Not Classified,Owned,General Services,OS-1XL,ENADIA WAY/AMESTOY AVE,LOS ANGELES,UNKNOWN,-118.5076783,34.20018276,6,90.00119989,None
-118.50767819984614,34.200100330308537,863,0,2227022900,Not Classified,Owned,General Services,OS-1XL,ENADIA WAY/AMESTOY AVE,LOS ANGELES,UNKNOWN,-118.5076782,34.20010033,6,90.00119999,None
-118.516927999613131,34.200183569834181,864,0,2228021900,Not Classified,Owned,General Services,R1-1,ENADIA WAY/CALDUS AVE,LOS ANGELES,UNKNOWN,-118.516928,34.20018357,6,180.0025002, 
-118.476258000426668,34.192948620011805,865,0,2233001900,Not Classified,Owned,General Services,R1-1,ARCHWOOD ST/WHITMAN AVE,LOS ANGELES,UNKNOWN,-118.476258,34.19294862,6,784.3957512,None
-118.47819649923278,34.189523570148559,866,0,2233008902,Not Classified,Owned,General Services,R1-1-RIO,BLEWETT AVE/HAYNES ST,LOS ANGELES,UNKNOWN,-118.4781965,34.18952357,6,434.8662184,None
-118.478254899607705,34.192576180161915,867,0,2233011900,Not Classified,Owned,General Services,R1-1-RIO,BLEWETT AVE/ARCHWOOD ST,LOS ANGELES,UNKNOWN,-118.4782549,34.19257618,6,89.97119984,None
-118.471721999620314,34.191233600193861,868,0,2234005900,Not Classified,Owned,General Services,RE11-1-RIO,LEMAY ST/FIRMAMENT AVE,LOS ANGELES,UNKNOWN,-118.471722,34.1912336,6,29.35640008,None
-118.470146200101752,34.195269909878263,869,0,2234026900,Not Classified,Owned,General Services,R1-1,HARTLAND ST/ORION AVE,LOS ANGELES,UNKNOWN,-118.4701462,34.19526991,6,582.383168,None
